,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
30164,34.0,administrator,single,secondary,no,2677.0,yes,no,cellular,11,259,1.0,-1,0.0,unknown,no
30165,59.0,housemaid,divorced,secondary,no,122.0,no,no,cellular,7,129,1.0,-1,0.0,unknown,no
30166,58.0,blue-collar,married,secondary,no,1859.0,yes,n,cellular,5,277,2.0,264,5.0,failure,no
30167,31.0,unemployed,single,secondary,no,315.0,no,n,cellular,1,130,1.0,2,1.0,other,no
30168,32.0,management,married,tertiary,no,-383.0,yes,n,unknown,5,241,1.0,-1,0.0,unknown,no
30169,34.0,entrepreneur,married,secondary,no,2.0,yes,yes,cellular,5,184,1.0,167,6.0,failure,no
30170,36.0,blue-collar,married,secondary,no,0.0,yes,no,telephone,2,29,4.0,-1,0.0,unknown,no
30171,49.0,blue-collar,married,primary,no,737.0,no,no,cellular,8,100,2.0,-1,0.0,unknown,no
30172,34.0,technician,married,secondary,no,1026.0,no,no,cellular,11,319,1.0,100,6.0,failure,no
30173,58.0,blue-collar,married,secondary,no,25.0,no,no,unknown,6,486,3.0,-1,0.0,unknown,yes
30174,40.0,administrator,single,secondary,no,956.0,yes,no,cellular,1,83,1.0,-1,0.0,unknown,no
30175,58.0,retired,divorced,primary,no,720.0,no,no,telephone,5,250,1.0,94,4.0,success,no
30176,34.0,administrator,married,tertiary,no,899.0,yes,n,telephone,11,0,3.0,7,4.0,success,no
30177,46.0,management,married,secondary,no,5127.0,no,no,cellular,8,472,1.0,-1,0.0,unknown,no
30178,37.0,management,single,secondary,no,0.0,yes,yes,cellular,4,450,2.0,-1,0.0,unknown,no
30179,30.0,technician,divorced,secondary,no,3100.0,yes,no,cellular,11,125,1.0,183,4.0,failure,no
30180,42.0,administrator,single,tertiary,no,634.0,no,no,cellular,7,451,2.0,-1,0.0,unknown,no
30181,46.0,blue-collar,single,secondary,no,521.0,yes,no,cellular,5,502,1.0,-1,0.0,unknown,no
30182,24.0,administrator,single,tertiary,no,0.0,yes,no,cellular,5,122,2.0,-1,0.0,unknown,yes
30183,33.0,student,married,tertiary,no,3214.0,no,no,cellular,11,60,1.0,-1,0.0,unknown,no
30184,35.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,5,404,2.0,-1,0.0,unknown,no
30185,41.0,management,single,tertiary,no,8368.0,no,n,unknown,6,179,1.0,-1,0.0,unknown,no
30186,57.0,retired,divorced,tertiary,no,66.0,yes,no,cellular,5,798,2.0,-1,0.0,unknown,no
30187,31.0,management,single,tertiary,no,-234.0,yes,n,cellular,5,124,1.0,-1,0.0,unknown,no
30188,52.0,blue-collar,married,secondary,no,633.0,yes,no,cellular,5,292,1.0,-1,0.0,unknown,no
30189,26.0,management,single,tertiary,no,2506.0,no,no,cellular,5,210,2.0,100,1.0,success,no
30190,49.0,management,married,tertiary,no,391.0,no,no,unknown,6,128,1.0,-1,0.0,unknown,no
30191,37.0,unemployed,divorced,tertiary,no,0.0,yes,no,cellular,4,60,1.0,-1,0.0,unknown,no
30192,35.0,administrator,married,secondary,no,332.0,no,n,cellular,7,199,2.0,-1,0.0,unknown,no
30193,24.0,technician,single,secondary,no,-73.0,yes,no,cellular,5,7,2.0,-1,0.0,unknown,no
30194,49.0,management,married,tertiary,no,2881.0,no,n,cellular,3,120,3.0,-1,0.0,unknown,yes
30195,34.0,management,married,tertiary,no,703.0,yes,n,cellular,4,342,1.0,-1,0.0,unknown,yes
30196,34.0,blue-collar,married,unknown,no,1117.0,yes,no,unknown,5,214,1.0,-1,0.0,unknown,no
30197,58.0,blue-collar,married,primary,no,66.0,yes,no,cellular,5,184,4.0,-1,0.0,unknown,no
30198,31.0,management,single,secondary,no,36.0,no,n,cellular,8,105,2.0,-1,0.0,unknown,no
30199,31.0,technician,married,tertiary,no,11.0,no,no,cellular,8,651,2.0,-1,0.0,unknown,no
30200,35.0,management,married,tertiary,no,489.0,yes,n,cellular,7,109,3.0,-1,0.0,unknown,no
30201,34.0,services,married,secondary,no,0.0,no,yes,cellular,6,246,1.0,196,2.0,success,yes
30202,36.0,blue-collar,married,primary,no,994.0,yes,no,cellular,5,154,2.0,356,8.0,success,no
30203,41.0,administrator,single,tertiary,no,873.0,yes,no,cellular,2,16,9.0,-1,0.0,unknown,no
30204,38.0,technician,single,secondary,no,1255.0,yes,no,cellular,5,120,1.0,170,4.0,failure,no
30205,26.0,management,single,tertiary,no,1837.0,no,no,cellular,2,417,2.0,-1,0.0,unknown,no
30206,39.0,administrator,married,secondary,no,0.0,yes,no,cellular,11,515,1.0,181,2.0,failure,no
30207,51.0,blue-collar,married,unknown,no,1883.0,yes,no,unknown,5,57,1.0,-1,0.0,unknown,no
30208,47.0,services,divorced,secondary,no,0.0,no,no,cellular,1,216,1.0,-1,0.0,unknown,no
30209,52.0,services,divorced,primary,no,111.0,yes,no,unknown,5,179,1.0,-1,0.0,unknown,no
30210,53.0,entrepreneur,divorced,unknown,no,0.0,yes,no,unknown,6,676,5.0,-1,0.0,unknown,no
30211,27.0,blue-collar,single,secondary,no,3792.0,no,no,cellular,4,279,2.0,-1,0.0,unknown,yes
30212,52.0,entrepreneur,divorced,secondary,no,-99.0,no,yes,unknown,5,91,3.0,-1,0.0,unknown,no
30213,47.0,administrator,married,primary,no,113.0,yes,no,unknown,5,276,1.0,-1,0.0,unknown,no
30214,47.0,self-employed,married,tertiary,no,2303.0,yes,no,cellular,5,323,2.0,364,1.0,failure,no
30215,53.0,administrator,married,secondary,no,244.0,yes,yes,unknown,5,197,2.0,-1,0.0,unknown,no
30216,34.0,management,married,tertiary,no,158.0,no,no,cellular,3,212,3.0,181,6.0,success,yes
30217,32.0,technician,single,secondary,no,105.0,yes,no,cellular,11,303,1.0,196,2.0,failure,no
30218,50.0,administrator,married,tertiary,no,5124.0,yes,n,cellular,8,111,2.0,-1,0.0,unknown,no
30219,40.0,administrator,married,secondary,no,106.0,no,no,unknown,6,676,2.0,-1,0.0,unknown,yes
30220,55.0,blue-collar,married,secondary,no,471.0,yes,no,unknown,5,58,2.0,-1,0.0,unknown,no
30221,45.0,blue-collar,married,secondary,no,554.0,yes,no,unknown,5,179,2.0,-1,0.0,unknown,no
30222,29.0,administrator,single,secondary,no,5711.0,yes,yes,unknown,5,899,1.0,-1,0.0,unknown,no
30223,57.0,services,married,secondary,no,204.0,no,n,telephone,7,70,3.0,-1,0.0,unknown,no
30224,39.0,administrator,married,secondary,no,170.0,yes,no,cellular,5,408,2.0,-1,0.0,unknown,no
30225,31.0,administrator,single,secondary,no,410.0,no,n,cellular,4,342,1.0,-1,0.0,unknown,yes
30226,48.0,blue-collar,married,primary,no,147.0,no,n,cellular,8,158,8.0,-1,0.0,unknown,no
30227,32.0,unemployed,single,unknown,no,4.0,no,no,cellular,2,35,2.0,-1,0.0,unknown,no
30228,51.0,technician,married,secondary,no,563.0,yes,no,cellular,11,504,1.0,123,3.0,failure,no
30229,45.0,services,divorced,primary,no,242.0,yes,no,unknown,5,336,1.0,-1,0.0,unknown,no
30230,32.0,management,divorced,tertiary,no,893.0,yes,no,cellular,1,259,1.0,259,9.0,failure,no
30231,41.0,blue-collar,single,secondary,no,656.0,no,no,unknown,6,178,1.0,-1,0.0,unknown,no
30232,52.0,blue-collar,single,secondary,no,288.0,yes,no,cellular,7,159,2.0,-1,0.0,unknown,no
30233,42.0,entrepreneur,married,tertiary,no,1654.0,no,n,unknown,6,116,1.0,-1,0.0,unknown,no
30234,27.0,management,single,tertiary,no,1840.0,no,no,cellular,6,220,1.0,28,8.0,other,yes
30235,51.0,management,married,tertiary,no,4.0,yes,n,cellular,11,58,2.0,-1,0.0,unknown,no
30236,29.0,management,married,tertiary,no,581.0,yes,y,cellular,7,192,2.0,-1,0.0,unknown,no
30237,32.0,administrator,single,secondary,no,562.0,yes,n,unknown,5,116,1.0,-1,0.0,unknown,no
30238,34.0,administrator,married,secondary,no,10000.0,yes,n,cellular,11,145,1.0,-1,0.0,unknown,no
30239,32.0,student,single,unknown,no,5969.0,no,no,cellular,2,12,7.0,-1,0.0,unknown,no
30240,62.0,management,married,tertiary,no,2785.0,no,no,cellular,7,270,3.0,-1,0.0,unknown,yes
30241,31.0,management,married,tertiary,no,272.0,yes,n,cellular,7,174,1.0,-1,0.0,unknown,no
30242,32.0,services,single,secondary,no,-55.0,yes,no,cellular,4,601,1.0,-1,0.0,unknown,no
30243,43.0,blue-collar,married,primary,no,8.0,no,yes,cellular,7,564,2.0,-1,0.0,unknown,no
30244,42.0,self-employed,married,secondary,no,105.0,no,no,cellular,8,85,4.0,-1,0.0,unknown,no
30245,40.0,blue-collar,divorced,primary,no,4168.0,yes,n,cellular,1,91,1.0,223,3.0,failure,no
30246,48.0,blue-collar,married,primary,no,0.0,no,n,cellular,7,135,1.0,-1,0.0,unknown,no
30247,46.0,entrepreneur,married,primary,no,5130.0,yes,y,cellular,5,181,1.0,-1,0.0,unknown,no
30248,52.0,unemployed,married,primary,no,959.0,no,no,telephone,7,694,2.0,-1,0.0,unknown,yes
30249,32.0,management,single,tertiary,no,3367.0,no,n,cellular,8,153,4.0,-1,0.0,unknown,no
30250,24.0,blue-collar,married,secondary,no,-254.0,yes,yes,unknown,5,290,2.0,-1,0.0,unknown,no
30251,53.0,entrepreneur,married,secondary,no,-118.0,yes,no,unknown,5,101,1.0,-1,0.0,unknown,no
30252,32.0,management,married,secondary,no,6217.0,yes,y,unknown,5,486,2.0,-1,0.0,unknown,no
30253,60.0,retired,divorced,secondary,no,2479.0,yes,yes,unknown,5,157,1.0,-1,0.0,unknown,no
30254,32.0,retired,married,primary,no,828.0,yes,no,unknown,6,232,1.0,-1,0.0,unknown,no
30255,56.0,blue-collar,married,primary,no,115.0,no,no,telephone,2,111,1.0,-1,0.0,unknown,no
30256,37.0,management,divorced,secondary,no,16.0,yes,no,unknown,5,638,1.0,-1,0.0,unknown,yes
30257,51.0,management,married,primary,no,98.0,yes,no,unknown,5,114,2.0,-1,0.0,unknown,no
30258,51.0,technician,married,tertiary,no,5059.0,yes,no,cellular,7,189,2.0,-1,0.0,unknown,no
30259,27.0,blue-collar,single,secondary,no,2486.0,yes,no,unknown,5,733,1.0,-1,0.0,unknown,yes
30260,43.0,management,married,tertiary,no,244.0,no,no,cellular,8,167,2.0,-1,0.0,unknown,no
30261,43.0,technician,married,secondary,no,1865.0,yes,no,cellular,11,155,1.0,186,1.0,failure,no
30262,34.0,self-employed,married,secondary,no,173.0,no,no,unknown,2,36,1.0,-1,0.0,unknown,no
30263,52.0,administrator,married,secondary,no,876.0,no,n,unknown,5,227,3.0,-1,0.0,unknown,no
30264,58.0,management,married,tertiary,no,3948.0,no,yes,cellular,8,76,1.0,-1,0.0,unknown,no
30265,48.0,blue-collar,divorced,secondary,no,602.0,yes,no,unknown,5,231,1.0,-1,0.0,unknown,no
30266,37.0,entrepreneur,single,secondary,no,926.0,no,n,unknown,6,93,2.0,-1,0.0,unknown,no
30267,35.0,management,married,tertiary,no,520.0,yes,no,cellular,5,458,3.0,17,5.0,failure,yes
30268,28.0,self-employed,single,tertiary,no,1579.0,no,no,cellular,10,122,3.0,-1,0.0,unknown,no
30269,53.0,management,married,unknown,no,10000.0,no,no,unknown,6,207,1.0,-1,0.0,unknown,no
30270,49.0,blue-collar,married,secondary,no,1946.0,no,no,cellular,10,192,1.0,95,1.0,success,yes
30271,43.0,blue-collar,married,primary,no,479.0,yes,no,cellular,5,293,2.0,370,2.0,failure,no
30272,32.0,administrator,married,secondary,no,635.0,no,n,cellular,8,220,3.0,-1,0.0,unknown,no
30273,43.0,services,married,secondary,no,-416.0,yes,yes,cellular,5,114,1.0,301,3.0,failure,no
30274,34.0,administrator,married,secondary,no,79.0,yes,no,cellular,4,193,1.0,329,1.0,failure,no
30275,46.0,management,married,secondary,no,700.0,no,y,cellular,7,136,1.0,-1,0.0,unknown,no
30276,53.0,technician,married,secondary,no,4541.0,yes,no,unknown,5,190,6.0,-1,0.0,unknown,no
30277,39.0,administrator,single,primary,no,0.0,yes,yes,cellular,5,1975,5.0,-1,0.0,unknown,yes
30278,39.0,services,divorced,secondary,no,1957.0,yes,yes,cellular,11,47,1.0,-1,0.0,unknown,no
30279,58.0,retired,married,secondary,no,-324.0,yes,no,cellular,5,229,2.0,-1,0.0,unknown,no
30280,46.0,technician,married,secondary,no,967.0,no,no,cellular,7,248,3.0,-1,0.0,unknown,no
30281,57.0,blue-collar,married,secondary,no,490.0,yes,no,cellular,8,70,5.0,-1,0.0,unknown,no
30282,44.0,technician,single,unknown,no,10000.0,no,n,cellular,10,189,1.0,185,4.0,success,no
30283,22.0,blue-collar,single,secondary,no,3992.0,yes,y,unknown,5,194,2.0,-1,0.0,unknown,no
30284,25.0,student,single,tertiary,no,1189.0,no,no,cellular,12,110,1.0,183,1.0,success,no
30285,41.0,technician,single,tertiary,no,431.0,no,n,unknown,7,196,1.0,88,5.0,failure,yes
30286,27.0,blue-collar,single,secondary,no,535.0,yes,no,unknown,6,360,2.0,-1,0.0,unknown,no
30287,27.0,technician,married,secondary,no,616.0,yes,no,cellular,2,263,1.0,-1,0.0,unknown,no
30288,29.0,entrepreneur,married,secondary,no,452.0,yes,n,unknown,5,347,1.0,-1,0.0,unknown,no
30289,34.0,technician,married,tertiary,no,0.0,yes,yes,cellular,4,101,2.0,-1,0.0,unknown,no
30290,41.0,blue-collar,single,secondary,no,842.0,yes,n,unknown,5,144,3.0,-1,0.0,unknown,no
30291,60.0,retired,married,tertiary,no,100.0,no,n,unknown,5,528,1.0,-1,0.0,unknown,no
30292,32.0,services,married,secondary,no,421.0,yes,no,cellular,4,139,1.0,-1,0.0,unknown,no
30293,59.0,retired,married,secondary,no,0.0,no,n,cellular,7,247,4.0,-1,0.0,unknown,no
30294,27.0,student,single,tertiary,no,1013.0,no,no,cellular,1,965,3.0,-1,0.0,unknown,no
30295,36.0,administrator,married,tertiary,no,-825.0,no,no,unknown,5,95,1.0,-1,0.0,unknown,no
30296,38.0,student,single,tertiary,no,807.0,no,no,cellular,2,74,2.0,-1,0.0,unknown,no
30297,32.0,blue-collar,married,secondary,no,2913.0,no,no,cellular,6,705,1.0,195,1.0,failure,yes
30298,49.0,technician,divorced,secondary,no,181.0,yes,no,unknown,5,230,8.0,-1,0.0,unknown,no
30299,33.0,management,married,tertiary,no,1.0,yes,yes,cellular,7,551,8.0,-1,0.0,unknown,no
30300,39.0,management,single,tertiary,no,816.0,yes,no,cellular,8,37,3.0,-1,0.0,unknown,no
30301,60.0,housemaid,married,primary,no,0.0,no,n,unknown,6,138,1.0,-1,0.0,unknown,no
30302,36.0,technician,married,secondary,no,659.0,yes,n,cellular,1,224,2.0,-1,0.0,unknown,no
30303,26.0,services,single,secondary,no,-481.0,yes,yes,cellular,5,595,5.0,-1,0.0,unknown,no
30304,30.0,management,single,secondary,no,1299.0,no,no,cellular,8,515,2.0,-1,0.0,unknown,no
30305,32.0,technician,married,secondary,yes,-71.0,yes,n,unknown,5,78,2.0,-1,0.0,unknown,no
30306,49.0,blue-collar,married,secondary,no,406.0,yes,yes,cellular,8,253,2.0,-1,0.0,unknown,no
30307,61.0,technician,married,primary,no,2282.0,no,n,cellular,11,1092,1.0,-1,0.0,unknown,no
30308,37.0,management,single,secondary,no,235.0,no,no,unknown,6,27,2.0,-1,0.0,unknown,no
30309,56.0,technician,divorced,secondary,no,77.0,yes,yes,unknown,5,25,2.0,-1,0.0,unknown,no
30310,39.0,blue-collar,single,primary,no,581.0,yes,no,cellular,2,233,1.0,270,1.0,other,yes
30311,50.0,technician,divorced,tertiary,no,261.0,no,no,unknown,6,155,1.0,-1,0.0,unknown,no
30312,27.0,student,single,secondary,no,298.0,yes,no,unknown,6,52,1.0,-1,0.0,unknown,no
30313,37.0,management,single,tertiary,no,2074.0,no,no,unknown,8,244,2.0,-1,0.0,unknown,no
30314,28.0,services,single,secondary,no,229.0,yes,n,unknown,5,322,1.0,-1,0.0,unknown,no
30315,39.0,management,single,tertiary,no,137.0,yes,no,cellular,11,408,9.0,-1,0.0,unknown,no
30316,34.0,entrepreneur,married,tertiary,no,-508.0,yes,n,cellular,2,282,1.0,-1,0.0,unknown,no
30317,44.0,administrator,single,secondary,no,4492.0,no,yes,cellular,7,19,13.0,-1,0.0,unknown,no
30318,27.0,management,single,tertiary,no,1277.0,no,n,cellular,1,267,4.0,-1,0.0,unknown,no
30319,53.0,housemaid,married,secondary,no,1060.0,no,n,unknown,6,107,4.0,-1,0.0,unknown,no
30320,37.0,management,single,tertiary,no,37.0,no,no,cellular,1,253,2.0,-1,0.0,unknown,no
30321,51.0,entrepreneur,married,primary,no,805.0,yes,n,cellular,8,132,4.0,-1,0.0,unknown,no
30322,41.0,technician,married,tertiary,no,354.0,no,no,cellular,7,95,5.0,-1,0.0,unknown,no
30323,26.0,management,single,tertiary,no,6791.0,no,no,telephone,4,164,20.0,-1,0.0,unknown,no
30324,30.0,technician,single,secondary,no,4888.0,yes,no,cellular,11,274,2.0,-1,0.0,unknown,no
30325,40.0,technician,married,secondary,no,697.0,no,no,cellular,6,220,2.0,219,2.0,other,no
30326,66.0,retired,married,primary,no,10000.0,no,no,telephone,8,117,2.0,-1,0.0,unknown,no
30327,34.0,blue-collar,single,primary,yes,-2.0,no,yes,unknown,7,199,1.0,-1,0.0,unknown,no
30328,54.0,blue-collar,divorced,primary,no,2656.0,yes,no,cellular,4,1187,2.0,320,2.0,success,no
30329,41.0,administrator,divorced,secondary,no,783.0,yes,y,cellular,5,135,3.0,363,2.0,failure,no
30330,50.0,housemaid,married,secondary,no,388.0,no,no,cellular,3,203,2.0,-1,0.0,unknown,yes
30331,37.0,self-employed,single,tertiary,no,1758.0,no,no,cellular,6,98,2.0,-1,0.0,unknown,no
30332,39.0,services,married,secondary,no,554.0,yes,no,cellular,4,251,1.0,-1,0.0,unknown,no
30333,78.0,retired,married,primary,no,301.0,no,n,cellular,9,537,2.0,-1,0.0,unknown,no
30334,31.0,management,single,tertiary,no,499.0,yes,n,unknown,6,122,2.0,-1,0.0,unknown,no
30335,36.0,administrator,married,secondary,no,-206.0,yes,no,cellular,2,122,1.0,-1,0.0,unknown,no
30336,44.0,technician,single,tertiary,no,2033.0,no,no,cellular,5,158,1.0,-1,0.0,unknown,no
30337,26.0,technician,single,tertiary,no,813.0,yes,no,unknown,5,140,1.0,-1,0.0,unknown,no
30338,27.0,services,single,secondary,no,331.0,yes,n,unknown,5,203,2.0,-1,0.0,unknown,no
30339,43.0,management,divorced,tertiary,no,36.0,no,no,cellular,5,118,1.0,102,2.0,failure,no
30340,29.0,self-employed,married,tertiary,no,4.0,no,n,cellular,2,156,1.0,-1,0.0,unknown,no
30341,38.0,administrator,divorced,secondary,no,0.0,no,no,unknown,6,56,1.0,-1,0.0,unknown,no
30342,34.0,management,married,tertiary,no,1388.0,yes,n,cellular,9,222,1.0,93,4.0,failure,no
30343,39.0,blue-collar,married,primary,no,157.0,yes,no,cellular,5,290,1.0,-1,0.0,unknown,no
30344,41.0,services,married,secondary,no,-111.0,yes,n,unknown,5,21,1.0,-1,0.0,unknown,no
30345,43.0,retired,married,secondary,no,56.0,yes,yes,unknown,5,259,1.0,-1,0.0,unknown,no
30346,38.0,services,single,secondary,no,7695.0,yes,no,unknown,5,193,2.0,-1,0.0,unknown,no
30347,24.0,blue-collar,married,secondary,no,1073.0,yes,no,unknown,6,569,2.0,-1,0.0,unknown,no
30348,60.0,retired,married,primary,no,8025.0,no,n,cellular,1,194,1.0,-1,0.0,unknown,no
30349,37.0,administrator,divorced,secondary,no,506.0,yes,no,cellular,2,446,2.0,273,1.0,failure,no
30350,39.0,management,single,tertiary,no,313.0,no,yes,cellular,1,118,5.0,196,1.0,other,no
30351,45.0,management,married,tertiary,no,203.0,no,no,unknown,6,202,4.0,-1,0.0,unknown,no
30352,30.0,administrator,single,tertiary,no,212.0,yes,no,cellular,11,370,2.0,-1,0.0,unknown,no
30353,30.0,services,single,secondary,no,595.0,yes,no,cellular,4,172,1.0,-1,0.0,unknown,no
30354,70.0,technician,married,secondary,no,3020.0,no,no,telephone,11,358,2.0,186,1.0,failure,no
30355,48.0,management,married,tertiary,no,666.0,yes,no,cellular,7,317,6.0,-1,0.0,unknown,no
30356,34.0,services,married,secondary,no,9.0,yes,n,cellular,7,655,1.0,-1,0.0,unknown,no
30357,33.0,administrator,married,tertiary,no,568.0,no,no,cellular,7,219,1.0,-1,0.0,unknown,no
30358,46.0,administrator,married,primary,no,96.0,no,no,telephone,2,151,2.0,-1,0.0,unknown,no
30359,60.0,management,married,unknown,no,0.0,no,no,cellular,2,273,1.0,-1,0.0,unknown,no
30360,33.0,technician,divorced,secondary,no,370.0,yes,no,cellular,8,145,4.0,-1,0.0,unknown,no
30361,36.0,technician,married,tertiary,no,341.0,no,no,cellular,2,419,2.0,183,1.0,success,yes
30362,25.0,technician,single,secondary,no,50.0,yes,no,cellular,5,191,1.0,-1,0.0,unknown,no
30363,25.0,services,divorced,secondary,no,1694.0,no,no,cellular,7,159,2.0,-1,0.0,unknown,no
30364,34.0,management,married,tertiary,no,8000.0,no,no,cellular,5,110,2.0,-1,0.0,unknown,no
30365,55.0,blue-collar,divorced,secondary,no,7378.0,no,no,unknown,5,316,3.0,-1,0.0,unknown,no
30366,52.0,management,married,primary,yes,57.0,yes,yes,cellular,11,45,1.0,196,1.0,failure,no
30367,49.0,entrepreneur,married,secondary,no,273.0,no,n,cellular,7,58,1.0,-1,0.0,unknown,no
30368,32.0,self-employed,single,secondary,no,123.0,yes,no,unknown,5,278,1.0,-1,0.0,unknown,no
30369,41.0,services,married,secondary,no,1141.0,yes,no,cellular,1,75,1.0,247,1.0,failure,no
30370,45.0,administrator,divorced,secondary,no,0.0,yes,n,cellular,3,182,1.0,107,2.0,other,yes
30371,42.0,unemployed,married,primary,no,11.0,no,no,cellular,7,111,3.0,-1,0.0,unknown,no
30372,28.0,technician,single,secondary,no,6551.0,no,no,cellular,5,362,1.0,77,0.0,failure,no
30373,60.0,blue-collar,married,secondary,no,576.0,no,no,cellular,5,190,1.0,-1,0.0,unknown,no
30374,42.0,self-employed,married,secondary,no,399.0,no,no,cellular,1,296,2.0,-1,0.0,unknown,no
30375,56.0,management,married,unknown,no,4623.0,no,no,cellular,8,348,1.0,-1,0.0,unknown,yes
30376,35.0,technician,single,secondary,no,0.0,no,no,cellular,8,77,2.0,-1,0.0,unknown,no
30377,40.0,technician,married,tertiary,no,162.0,no,no,cellular,8,256,3.0,-1,0.0,unknown,no
30378,57.0,administrator,single,secondary,no,316.0,no,no,unknown,6,8,7.0,-1,0.0,unknown,no
30379,28.0,administrator,single,secondary,no,3029.0,yes,no,cellular,5,58,6.0,-1,0.0,unknown,no
30380,35.0,technician,married,unknown,no,86.0,yes,n,unknown,5,33,4.0,-1,0.0,unknown,no
30381,39.0,management,married,tertiary,no,246.0,yes,no,cellular,5,217,1.0,306,8.0,failure,no
30382,31.0,services,married,secondary,no,418.0,yes,yes,unknown,7,219,1.0,-1,0.0,unknown,no
30383,32.0,self-employed,single,secondary,no,1259.0,no,no,cellular,7,184,2.0,-1,0.0,unknown,no
30384,33.0,technician,single,secondary,no,-325.0,yes,no,cellular,7,159,6.0,-1,0.0,unknown,no
30385,28.0,blue-collar,married,secondary,no,-42.0,yes,no,cellular,5,192,1.0,364,3.0,other,no
30386,46.0,blue-collar,married,primary,no,1666.0,yes,no,unknown,6,94,13.0,-1,0.0,unknown,no
30387,30.0,blue-collar,single,secondary,no,1224.0,yes,no,cellular,4,196,2.0,-1,0.0,unknown,no
30388,51.0,management,married,tertiary,no,0.0,no,n,unknown,6,302,1.0,-1,0.0,unknown,yes
30389,30.0,technician,married,unknown,no,0.0,yes,no,cellular,7,510,3.0,-1,0.0,unknown,no
30390,38.0,blue-collar,single,unknown,no,10.0,yes,no,unknown,6,266,10.0,-1,0.0,unknown,no
30391,26.0,technician,single,tertiary,no,0.0,no,no,cellular,5,151,1.0,-1,0.0,unknown,no
30392,21.0,blue-collar,married,secondary,no,223.0,yes,n,unknown,5,155,1.0,-1,0.0,unknown,no
30393,51.0,blue-collar,married,secondary,no,1797.0,yes,n,cellular,8,168,1.0,-1,0.0,unknown,no
30394,35.0,services,married,secondary,no,240.0,yes,yes,cellular,5,161,2.0,-1,0.0,unknown,no
30395,51.0,management,married,tertiary,no,0.0,yes,no,unknown,5,59,5.0,-1,0.0,unknown,no
30396,42.0,management,single,tertiary,no,0.0,yes,no,cellular,11,501,2.0,-1,0.0,unknown,no
30397,39.0,blue-collar,married,primary,no,780.0,yes,no,unknown,5,311,1.0,-1,0.0,unknown,no
30398,33.0,management,married,tertiary,no,10000.0,yes,no,cellular,5,15,4.0,87,6.0,failure,no
30399,70.0,retired,married,secondary,no,616.0,no,no,cellular,4,149,2.0,182,1.0,failure,no
30400,28.0,management,single,tertiary,no,678.0,no,yes,cellular,5,115,3.0,-1,0.0,unknown,no
30401,70.0,retired,married,secondary,no,2626.0,no,no,cellular,9,140,2.0,-1,0.0,unknown,yes
30402,52.0,management,married,tertiary,no,4675.0,no,no,cellular,2,181,3.0,-1,0.0,unknown,yes
30403,54.0,administrator,married,tertiary,no,758.0,yes,y,cellular,7,554,1.0,-1,0.0,unknown,no
30404,43.0,self-employed,married,tertiary,no,2501.0,no,n,cellular,7,582,2.0,161,4.0,failure,no
30405,37.0,blue-collar,married,secondary,no,-158.0,yes,yes,cellular,5,892,2.0,-1,0.0,unknown,no
30406,28.0,blue-collar,married,secondary,no,196.0,yes,no,unknown,6,176,7.0,-1,0.0,unknown,no
30407,37.0,management,divorced,tertiary,no,0.0,yes,n,unknown,5,564,3.0,-1,0.0,unknown,no
30408,45.0,management,married,tertiary,no,1199.0,no,no,telephone,2,221,2.0,-1,0.0,unknown,no
30409,60.0,management,married,tertiary,no,261.0,yes,y,cellular,6,128,1.0,192,1.0,failure,no
30410,35.0,student,single,secondary,no,278.0,no,no,unknown,9,84,1.0,-1,0.0,unknown,no
30411,28.0,unemployed,married,secondary,no,858.0,yes,no,unknown,5,371,1.0,-1,0.0,unknown,no
30412,45.0,blue-collar,married,unknown,no,818.0,yes,n,unknown,5,343,3.0,-1,0.0,unknown,no
30413,38.0,blue-collar,single,secondary,no,519.0,yes,yes,unknown,6,13,14.0,-1,0.0,unknown,no
30414,39.0,management,married,tertiary,no,562.0,no,n,cellular,9,303,2.0,-1,0.0,unknown,no
30415,32.0,management,single,tertiary,yes,-344.0,no,n,cellular,8,142,4.0,-1,0.0,unknown,no
30416,60.0,management,married,tertiary,no,10000.0,yes,no,cellular,5,187,1.0,-1,0.0,unknown,no
30417,50.0,management,married,tertiary,no,106.0,yes,no,unknown,5,388,2.0,-1,0.0,unknown,no
30418,32.0,management,married,tertiary,no,1585.0,no,no,telephone,8,91,5.0,-1,0.0,unknown,no
30419,43.0,blue-collar,divorced,primary,no,49.0,yes,no,unknown,5,100,1.0,-1,0.0,unknown,no
30420,39.0,management,divorced,secondary,no,132.0,yes,no,cellular,2,170,2.0,-1,0.0,unknown,no
30421,39.0,services,single,secondary,no,26.0,yes,n,cellular,5,166,1.0,-1,0.0,unknown,no
30422,39.0,housemaid,single,secondary,no,0.0,no,no,unknown,6,105,1.0,-1,0.0,unknown,no
30423,33.0,blue-collar,married,primary,no,2665.0,yes,no,unknown,5,358,2.0,-1,0.0,unknown,no
30424,49.0,blue-collar,married,primary,no,0.0,yes,yes,telephone,7,97,6.0,-1,0.0,unknown,no
30425,48.0,unemployed,married,secondary,no,0.0,no,no,telephone,2,102,2.0,-1,0.0,unknown,no
30426,30.0,technician,married,secondary,no,42.0,no,n,cellular,8,140,3.0,-1,0.0,unknown,no
